spec, c1, c2, c3, c4, c5, c6, c7, c9, c10, c11, c12, c13, c14, c15, c17, c18, c19, c20, c21, c22, c24, c25, c26, c27, c28, c29, c30, c31, c32, c33, c34, c35, c36, c37, c38, c39, c40, c41, c42, c43, c44, c45, c46, c47, c48, c49, c50, c51, c52, c53, c54, c55, c56, c57, c58, c59, c60, c61, c62, c63, c64
Acer Campestre,0.0140834575260804,0.0516417479928849,0.0845055526176626,0.0375582904668044,0.0140834575260804,0.0140834575260804,0.0610331234075284,0.0281693187827508,0.0516417479928849,0.1032858997163597,0.0140834575260804,0.0704220950915821,0.0093889716840536,0.0140834575260804,0.0657276092495553,0.0563386375655016,0.0563386375655016,0.0281693187827508,0.0469472621508581,0.0046944858420268,0.0281693187827508,0.0046944858420268,0.0516417479928849,0.0,0.0187779433681073,0.1032858997163597,0.0093889716840536,0.0046944858420268,0.0,0.0516417479928849,0.0,0.0093889716840536,0.0563386375655016,0.0516417479928849,0.0328638046247776,0.0281693187827508,0.0,0.0093889716840536,0.1408441901831642,0.0328638046247776,0.0187779433681073,0.1830969664919955,0.0093889716840536,0.0751165809336089,0.1126748714004134,0.0,0.0516417479928849,0.0610331234075284,0.0046944858420268,0.0422527763088313,0.0,0.0375582904668044,0.0,0.0328638046247776,0.0985914138743329,0.0938945243017162,0.0328638046247776,0.0140834575260804,0.0093889716840536,0.0610331234075284,0.0046944858420268
Acer Campestre,0.0563386375655016,0.0657276092495553,0.0187779433681073,0.0422527763088313,0.0140834575260804,0.0281693187827508,0.0516417479928849,0.0,0.0422527763088313,0.1361497043411374,0.023474832940724,0.122063843084467,0.0,0.0328638046247776,0.0845055526176626,0.1173693572424402,0.0704220950915821,0.023474832940724,0.0422527763088313,0.0046944858420268,0.0140834575260804,0.0,0.023474832940724,0.0,0.023474832940724,0.0751165809336089,0.0046944858420268,0.0093889716840536,0.0093889716840536,0.0704220950915821,0.0,0.023474832940724,0.1032858997163597,0.0375582904668044,0.0187779433681073,0.0187779433681073,0.0093889716840536,0.0,0.1408441901831642,0.0563386375655016,0.0093889716840536,0.0845055526176626,0.0046944858420268,0.0516417479928849,0.0985914138743329,0.0,0.0657276092495553,0.0469472621508581,0.0187779433681073,0.0610331234075284,0.0,0.0375582904668044,0.0046944858420268,0.0187779433681073,0.1173693572424402,0.0751165809336089,0.0328638046247776,0.0,0.0093889716840536,0.0516417479928849,0.0
Acer Campestre,0.0422527763088313,0.0985914138743329,0.0422527763088313,0.0140834575260804,0.0093889716840536,0.0657276092495553,0.0422527763088313,0.0,0.0422527763088313,0.122063843084467,0.0328638046247776,0.1361497043411374,0.0,0.0187779433681073,0.0281693187827508,0.0845055526176626,0.0704220950915821,0.0469472621508581,0.0845055526176626,0.0,0.0187779433681073,0.0,0.023474832940724,0.0,0.0046944858420268,0.0798110667756357,0.0093889716840536,0.0093889716840536,0.0,0.0610331234075284,0.0093889716840536,0.0657276092495553,0.0938945243017162,0.0328638046247776,0.0469472621508581,0.023474832940724,0.0046944858420268,0.0046944858420268,0.0422527763088313,0.0751165809336089,0.0,0.1079803855583866,0.0093889716840536,0.0281693187827508,0.1079803855583866,0.0,0.0469472621508581,0.0938945243017162,0.0,0.0422527763088313,0.0,0.0375582904668044,0.0046944858420268,0.0187779433681073,0.0657276092495553,0.0704220950915821,0.023474832940724,0.0093889716840536,0.0,0.1408441901831642,0.0
Acer Campestre,0.0375582904668044,0.023474832940724,0.0610331234075284,0.0657276092495553,0.0046944858420268,0.0046944858420268,0.0281693187827508,0.0046944858420268,0.0328638046247776,0.0563386375655016,0.0187779433681073,0.0328638046247776,0.0,0.023474832940724,0.0375582904668044,0.0704220950915821,0.0751165809336089,0.0281693187827508,0.0469472621508581,0.0,0.0187779433681073,0.0,0.0610331234075284,0.0,0.0375582904668044,0.0704220950915821,0.0140834575260804,0.0140834575260804,0.0046944858420268,0.0751165809336089,0.0140834575260804,0.0516417479928849,0.1126748714004134,0.0328638046247776,0.0704220950915821,0.0140834575260804,0.0093889716840536,0.0046944858420268,0.1126748714004134,0.0516417479928849,0.0046944858420268,0.1690111052353252,0.0046944858420268,0.0469472621508581,0.1173693572424402,0.0,0.0751165809336089,0.0657276092495553,0.0046944858420268,0.0516417479928849,0.0046944858420268,0.0563386375655016,0.0,0.0422527763088313,0.1643166193932984,0.1032858997163597,0.0140834575260804,0.0,0.0046944858420268,0.0469472621508581,0.0046944858420268
Acer Campestre,0.023474832940724,0.0516417479928849,0.0469472621508581,0.0657276092495553,0.0093889716840536,0.0610331234075284,0.0563386375655016,0.0046944858420268,0.0563386375655016,0.0704220950915821,0.0093889716840536,0.1267583289264939,0.0,0.0281693187827508,0.0610331234075284,0.0704220950915821,0.0563386375655016,0.0328638046247776,0.0704220950915821,0.0046944858420268,0.0140834575260804,0.0,0.0657276092495553,0.0,0.0281693187827508,0.1173693572424402,0.0093889716840536,0.0046944858420268,0.0,0.0610331234075284,0.0046944858420268,0.0375582904668044,0.0892000384596894,0.0187779433681073,0.0516417479928849,0.0281693187827508,0.0,0.0,0.0938945243017162,0.0704220950915821,0.0187779433681073,0.0892000384596894,0.0,0.0516417479928849,0.1173693572424402,0.0,0.0469472621508581,0.0469472621508581,0.0046944858420268,0.1032858997163597,0.0,0.0516417479928849,0.0,0.0187779433681073,0.0751165809336089,0.0892000384596894,0.0093889716840536,0.0093889716840536,0.0093889716840536,0.0610331234075284,0.0
Acer Campestre,0.0422527763088313,0.0281693187827508,0.0563386375655016,0.0469472621508581,0.0093889716840536,0.0281693187827508,0.0375582904668044,0.0,0.0751165809336089,0.0328638046247776,0.0093889716840536,0.0892000384596894,0.0093889716840536,0.0375582904668044,0.0563386375655016,0.1032858997163597,0.0798110667756357,0.0469472621508581,0.0422527763088313,0.0093889716840536,0.023474832940724,0.0,0.0422527763088313,0.0187779433681073,0.0375582904668044,0.0704220950915821,0.0328638046247776,0.0046944858420268,0.0,0.0798110667756357,0.0,0.0422527763088313,0.0610331234075284,0.023474832940724,0.0985914138743329,0.0469472621508581,0.0046944858420268,0.0,0.1079803855583866,0.0375582904668044,0.0140834575260804,0.1361497043411374,0.0093889716840536,0.0704220950915821,0.0610331234075284,0.0046944858420268,0.023474832940724,0.0422527763088313,0.0140834575260804,0.0938945243017162,0.0187779433681073,0.1173693572424402,0.0,0.0187779433681073,0.0704220950915821,0.0422527763088313,0.0328638046247776,0.0,0.0046944858420268,0.0563386375655016,0.0
Acer Capillipes,0.0,0.0,0.0328638046247776,0.0375582904668044,0.1173693572424402,0.0,0.0798110667756357,0.0093889716840536,0.0328638046247776,0.0,0.0751165809336089,0.0046944858420268,0.0140834575260804,0.0892000384596894,0.023474832940724,0.0,0.0469472621508581,0.023474832940724,0.0516417479928849,0.0563386375655016,0.0422527763088313,0.0516417479928849,0.0798110667756357,0.0328638046247776,0.0845055526176626,0.0046944858420268,0.0704220950915821,0.0704220950915821,0.0610331234075284,0.0,0.0,0.0140834575260804,0.0046944858420268,0.0281693187827508,0.1173693572424402,0.0845055526176626,0.0281693187827508,0.0422527763088313,0.0093889716840536,0.0187779433681073,0.0751165809336089,0.0140834575260804,0.0422527763088313,0.1079803855583866,0.1408441901831642,0.0516417479928849,0.0375582904668044,0.0,0.0187779433681073,0.0845055526176626,0.0422527763088313,0.0610331234075284,0.0469472621508581,0.0140834575260804,0.0140834575260804,0.0422527763088313,0.0328638046247776,0.0,0.0281693187827508,0.0,0.0093889716840536
Acer Capillipes,0.0046944858420268,0.0046944858420268,0.0610331234075284,0.0422527763088313,0.0704220950915821,0.0140834575260804,0.0985914138743329,0.0187779433681073,0.0281693187827508,0.0046944858420268,0.0469472621508581,0.0140834575260804,0.0046944858420268,0.0798110667756357,0.0328638046247776,0.0046944858420268,0.0140834575260804,0.023474832940724,0.0422527763088313,0.0422527763088313,0.0328638046247776,0.023474832940724,0.0985914138743329,0.0187779433681073,0.0798110667756357,0.0140834575260804,0.1079803855583866,0.0704220950915821,0.0187779433681073,0.0093889716840536,0.0093889716840536,0.0140834575260804,0.0046944858420268,0.0375582904668044,0.1361497043411374,0.0751165809336089,0.0610331234075284,0.0657276092495553,0.0,0.0187779433681073,0.0751165809336089,0.0,0.0892000384596894,0.0845055526176626,0.1314552184991106,0.0375582904668044,0.0563386375655016,0.0093889716840536,0.0,0.1267583289264939,0.0422527763088313,0.1079803855583866,0.0328638046247776,0.0140834575260804,0.0,0.0093889716840536,0.0093889716840536,0.0,0.0,0.0187779433681073,0.0093889716840536
Acer Capillipes,0.0,0.0,0.0516417479928849,0.0892000384596894,0.0704220950915821,0.0,0.0985914138743329,0.0187779433681073,0.0187779433681073,0.0046944858420268,0.0657276092495553,0.0,0.0,0.0798110667756357,0.0375582904668044,0.0046944858420268,0.0093889716840536,0.0375582904668044,0.0610331234075284,0.0328638046247776,0.023474832940724,0.0281693187827508,0.0516417479928849,0.0093889716840536,0.1079803855583866,0.0,0.0657276092495553,0.0751165809336089,0.0985914138743329,0.0140834575260804,0.0093889716840536,0.0046944858420268,0.0140834575260804,0.023474832940724,0.0985914138743329,0.0845055526176626,0.0422527763088313,0.0375582904668044,0.0093889716840536,0.0140834575260804,0.0375582904668044,0.0187779433681073,0.0704220950915821,0.1173693572424402,0.1408441901831642,0.0422527763088313,0.0328638046247776,0.0187779433681073,0.0046944858420268,0.122063843084467,0.0469472621508581,0.0845055526176626,0.0469472621508581,0.023474832940724,0.0093889716840536,0.0140834575260804,0.0281693187827508,0.0093889716840536,0.0187779433681073,0.0093889716840536,0.0046944858420268
Acer Capillipes,0.0046944858420268,0.0,0.023474832940724,0.0469472621508581,0.0751165809336089,0.0046944858420268,0.0704220950915821,0.0187779433681073,0.0422527763088313,0.0,0.0516417479928849,0.0,0.0093889716840536,0.0938945243017162,0.0140834575260804,0.0,0.0093889716840536,0.023474832940724,0.0516417479928849,0.0516417479928849,0.0093889716840536,0.023474832940724,0.0516417479928849,0.023474832940724,0.0892000384596894,0.0093889716840536,0.0610331234075284,0.0704220950915821,0.0704220950915821,0.023474832940724,0.0,0.0187779433681073,0.0,0.0140834575260804,0.0938945243017162,0.0892000384596894,0.0610331234075284,0.0422527763088313,0.023474832940724,0.023474832940724,0.0798110667756357,0.0093889716840536,0.0610331234075284,0.122063843084467,0.122063843084467,0.0281693187827508,0.0563386375655016,0.0046944858420268,0.0,0.1361497043411374,0.0704220950915821,0.1314552184991106,0.0328638046247776,0.0328638046247776,0.0140834575260804,0.023474832940724,0.0469472621508581,0.0,0.0375582904668044,0.0,0.0046944858420268
Acer Capillipes,0.0,0.0,0.0328638046247776,0.0375582904668044,0.0845055526176626,0.0,0.0563386375655016,0.0140834575260804,0.0422527763088313,0.0,0.0563386375655016,0.0,0.0,0.0751165809336089,0.0422527763088313,0.0093889716840536,0.0281693187827508,0.0093889716840536,0.0892000384596894,0.0375582904668044,0.0469472621508581,0.0328638046247776,0.0704220950915821,0.0187779433681073,0.0469472621508581,0.0140834575260804,0.0657276092495553,0.0516417479928849,0.0422527763088313,0.0093889716840536,0.0,0.0093889716840536,0.0093889716840536,0.0375582904668044,0.0938945243017162,0.1032858997163597,0.0469472621508581,0.0657276092495553,0.0281693187827508,0.0422527763088313,0.0563386375655016,0.0046944858420268,0.0563386375655016,0.0938945243017162,0.1596221335512715,0.0187779433681073,0.0563386375655016,0.0046944858420268,0.0,0.1596221335512715,0.0375582904668044,0.1173693572424402,0.0422527763088313,0.0375582904668044,0.0140834575260804,0.0281693187827508,0.0,0.0046944858420268,0.023474832940724,0.0187779433681073,0.0187779433681073
Acer Capillipes,0.0046944858420268,0.0,0.0281693187827508,0.0704220950915821,0.0798110667756357,0.0,0.0422527763088313,0.0140834575260804,0.023474832940724,0.0,0.0563386375655016,0.0093889716840536,0.0046944858420268,0.0985914138743329,0.023474832940724,0.0046944858420268,0.0093889716840536,0.0187779433681073,0.0657276092495553,0.0469472621508581,0.0187779433681073,0.0516417479928849,0.0563386375655016,0.0187779433681073,0.0563386375655016,0.0,0.0845055526176626,0.1079803855583866,0.0704220950915821,0.0093889716840536,0.0,0.0046944858420268,0.0093889716840536,0.0187779433681073,0.0845055526176626,0.0938945243017162,0.0469472621508581,0.0469472621508581,0.0093889716840536,0.023474832940724,0.0845055526176626,0.0,0.0469472621508581,0.1549276477092447,0.1502331618672179,0.0563386375655016,0.0469472621508581,0.0046944858420268,0.0187779433681073,0.1173693572424402,0.0610331234075284,0.0892000384596894,0.0469472621508581,0.0187779433681073,0.0140834575260804,0.0328638046247776,0.0328638046247776,0.0,0.0046944858420268,0.0046944858420268,0.0046944858420268
Acer Capillipes,0.0046944858420268,0.0,0.0422527763088313,0.0046944858420268,0.1314552184991106,0.0046944858420268,0.0469472621508581,0.023474832940724,0.023474832940724,0.0,0.0751165809336089,0.0,0.0093889716840536,0.0985914138743329,0.0187779433681073,0.0,0.0093889716840536,0.0140834575260804,0.0985914138743329,0.0563386375655016,0.023474832940724,0.0281693187827508,0.0985914138743329,0.0187779433681073,0.0422527763088313,0.0,0.0798110667756357,0.0798110667756357,0.0187779433681073,0.0281693187827508,0.0140834575260804,0.0046944858420268,0.0140834575260804,0.0093889716840536,0.0845055526176626,0.0985914138743329,0.0422527763088313,0.0375582904668044,0.0,0.0281693187827508,0.1032858997163597,0.0,0.0845055526176626,0.1173693572424402,0.1596221335512715,0.0281693187827508,0.0563386375655016,0.0140834575260804,0.0046944858420268,0.1126748714004134,0.0422527763088313,0.1126748714004134,0.0516417479928849,0.023474832940724,0.0046944858420268,0.023474832940724,0.023474832940724,0.0,0.0093889716840536,0.0187779433681073,0.0
Acer Capillipes,0.0093889716840536,0.0046944858420268,0.0751165809336089,0.0281693187827508,0.0892000384596894,0.0046944858420268,0.1032858997163597,0.023474832940724,0.0328638046247776,0.0187779433681073,0.0563386375655016,0.0187779433681073,0.0,0.0704220950915821,0.0093889716840536,0.0093889716840536,0.0046944858420268,0.0187779433681073,0.0657276092495553,0.0187779433681073,0.0281693187827508,0.0422527763088313,0.0938945243017162,0.0140834575260804,0.0563386375655016,0.0093889716840536,0.0281693187827508,0.0610331234075284,0.0704220950915821,0.0093889716840536,0.0,0.0093889716840536,0.023474832940724,0.0563386375655016,0.1361497043411374,0.0610331234075284,0.0516417479928849,0.023474832940724,0.0046944858420268,0.0422527763088313,0.0610331234075284,0.0046944858420268,0.0563386375655016,0.122063843084467,0.1408441901831642,0.0187779433681073,0.0610331234075284,0.0281693187827508,0.0,0.0892000384596894,0.0469472621508581,0.1314552184991106,0.0375582904668044,0.0187779433681073,0.0,0.0375582904668044,0.0046944858420268,0.0187779433681073,0.0281693187827508,0.0093889716840536,0.0046944858420268
Acer Capillipes,0.0046944858420268,0.0,0.0422527763088313,0.0328638046247776,0.0657276092495553,0.0,0.023474832940724,0.0187779433681073,0.0328638046247776,0.0046944858420268,0.0469472621508581,0.0093889716840536,0.0140834575260804,0.0938945243017162,0.0281693187827508,0.0140834575260804,0.0140834575260804,0.0281693187827508,0.1126748714004134,0.0422527763088313,0.0281693187827508,0.0375582904668044,0.0657276092495553,0.0422527763088313,0.0516417479928849,0.0,0.0516417479928849,0.0469472621508581,0.0704220950915821,0.0046944858420268,0.0,0.0,0.0046944858420268,0.0187779433681073,0.1173693572424402,0.0798110667756357,0.0563386375655016,0.0657276092495553,0.023474832940724,0.0516417479928849,0.0892000384596894,0.0046944858420268,0.0704220950915821,0.122063843084467,0.1737079948079419,0.0140834575260804,0.0375582904668044,0.0093889716840536,0.0,0.0892000384596894,0.0516417479928849,0.1126748714004134,0.0563386375655016,0.0375582904668044,0.0046944858420268,0.0422527763088313,0.0093889716840536,0.0,0.0046944858420268,0.0140834575260804,0.0140834575260804
Acer Capillipes,0.0046944858420268,0.0,0.0281693187827508,0.0328638046247776,0.0798110667756357,0.0,0.0892000384596894,0.0187779433681073,0.0516417479928849,0.0093889716840536,0.0657276092495553,0.0046944858420268,0.0046944858420268,0.0845055526176626,0.0187779433681073,0.0093889716840536,0.0093889716840536,0.0140834575260804,0.0751165809336089,0.0563386375655016,0.0375582904668044,0.0375582904668044,0.0704220950915821,0.0140834575260804,0.0751165809336089,0.0,0.0938945243017162,0.0610331234075284,0.0751165809336089,0.0046944858420268,0.0,0.0046944858420268,0.0046944858420268,0.023474832940724,0.1032858997163597,0.0845055526176626,0.0422527763088313,0.0187779433681073,0.0140834575260804,0.0187779433681073,0.0751165809336089,0.0140834575260804,0.0469472621508581,0.0938945243017162,0.1549276477092447,0.0563386375655016,0.0610331234075284,0.0046944858420268,0.023474832940724,0.0938945243017162,0.0657276092495553,0.1126748714004134,0.0563386375655016,0.023474832940724,0.0,0.0422527763088313,0.0140834575260804,0.0,0.0046944858420268,0.0187779433681073,0.0
